,ticker,expiration,timeToMaturity,strike,optionType,lastPrice,bid,ask,volume,openInterest,impliedVolatility,inTheMoney,spotPrice,interestRate
27,NVDA,2025-02-21,0.021918,35.0,Call,99.25,95.95,96.5,80.0,537.0,1.0000000000000003e-05,True,131.694397,4.23
28,NVDA,2025-02-21,0.021918,36.0,Call,97.45,95.05,95.6,80.0,232.0,1.0000000000000003e-05,True,131.694397,4.23
29,NVDA,2025-02-21,0.021918,37.0,Call,97.45,93.9,94.5,80.0,131.0,1.0000000000000003e-05,True,131.694397,4.23
30,NVDA,2025-02-21,0.021918,38.0,Call,95.5,93.05,93.65,80.0,89.0,1.0000000000000003e-05,True,131.694397,4.23
31,NVDA,2025-02-21,0.021918,39.0,Call,83.63,92.0,92.6,5.0,128.0,1.0000000000000003e-05,True,131.694397,4.23
32,NVDA,2025-02-21,0.021918,40.0,Call,94.45,91.0,91.55,80.0,600.0,1.0000000000000003e-05,True,131.694397,4.23
33,NVDA,2025-02-21,0.021918,41.0,Call,79.08,89.9,90.5,24.0,303.0,1.0000000000000003e-05,True,131.694397,4.23
34,NVDA,2025-02-21,0.021918,42.0,Call,87.35,88.9,89.45,2.0,80.0,1.0000000000000003e-05,True,131.694397,4.23
35,NVDA,2025-02-21,0.021918,43.0,Call,84.4,88.0,88.65,2.0,126.0,1.0000000000000003e-05,True,131.694397,4.23
36,NVDA,2025-02-21,0.021918,44.0,Call,90.11,86.95,87.55,5.0,102.0,1.0000000000000003e-05,True,131.694397,4.23
37,NVDA,2025-02-21,0.021918,45.0,Call,88.83,86.05,86.65,1.0,444.0,1.0000000000000003e-05,True,131.694397,4.23
38,NVDA,2025-02-21,0.021918,46.0,Call,88.3,85.0,85.65,80.0,266.0,1.0000000000000003e-05,True,131.694397,4.23
39,NVDA,2025-02-21,0.021918,47.0,Call,86.11,84.0,84.65,5.0,259.0,1.0000000000000003e-05,True,131.694397,4.23
40,NVDA,2025-02-21,0.021918,48.0,Call,86.3,83.05,83.7,80.0,134.0,2.031254921875,True,131.694397,4.23
41,NVDA,2025-02-21,0.021918,49.0,Call,71.21,81.9,82.55,40.0,221.0,1.0000000000000003e-05,True,131.694397,4.23
42,NVDA,2025-02-21,0.021918,50.0,Call,84.1,80.95,81.55,120.0,408.0,1.0000000000000003e-05,True,131.694397,4.23
43,NVDA,2025-02-21,0.021918,51.0,Call,75.98,80.0,80.7,4.0,245.0,1.9062504687500001,True,131.694397,4.23
44,NVDA,2025-02-21,0.021918,52.0,Call,71.38,79.0,79.45,5.0,292.0,1.0000000000000003e-05,True,131.694397,4.23
45,NVDA,2025-02-21,0.021918,53.0,Call,68.3,77.9,78.35,1.0,190.0,1.0000000000000003e-05,True,131.694397,4.23
46,NVDA,2025-02-21,0.021918,54.0,Call,80.4,77.05,77.65,20.0,183.0,1.0000000000000003e-05,True,131.694397,4.23
47,NVDA,2025-02-21,0.021918,55.0,Call,72.0,76.05,76.7,2.0,387.0,1.75000125,True,131.694397,4.23
48,NVDA,2025-02-21,0.021918,56.0,Call,78.0,75.05,75.7,3.0,346.0,1.71875140625,True,131.694397,4.23
49,NVDA,2025-02-21,0.021918,57.0,Call,77.3,74.0,74.5,18.0,1543.0,1.0000000000000003e-05,True,131.694397,4.23
50,NVDA,2025-02-21,0.021918,58.0,Call,75.63,72.9,73.6,4.0,350.0,1.0000000000000003e-05,True,131.694397,4.23
51,NVDA,2025-02-21,0.021918,59.0,Call,75.6,71.9,72.55,20.0,1201.0,1.0000000000000003e-05,True,131.694397,4.23
52,NVDA,2025-02-21,0.021918,60.0,Call,73.8,71.05,71.65,129.0,1649.0,1.0000000000000003e-05,True,131.694397,4.23
53,NVDA,2025-02-21,0.021918,60.5,Call,73.8,70.45,71.1,64.0,909.0,1.0000000000000003e-05,True,131.694397,4.23
54,NVDA,2025-02-21,0.021918,61.0,Call,73.59,69.95,70.6,20.0,555.0,1.0000000000000003e-05,True,131.694397,4.23
55,NVDA,2025-02-21,0.021918,61.5,Call,72.9,69.5,69.95,36.0,1222.0,1.0000000000000003e-05,True,131.694397,4.23
56,NVDA,2025-02-21,0.021918,62.0,Call,71.25,69.05,69.7,5.0,740.0,1.5312523437499999,True,131.694397,4.23
57,NVDA,2025-02-21,0.021918,62.5,Call,59.65,68.5,69.15,1.0,544.0,1.0000000000000003e-05,True,131.694397,4.23
58,NVDA,2025-02-21,0.021918,63.0,Call,61.57,68.05,68.7,38.0,840.0,1.5000025,True,131.694397,4.23
59,NVDA,2025-02-21,0.021918,63.5,Call,74.74,67.5,67.95,5.0,686.0,1.0000000000000003e-05,True,131.694397,4.23
60,NVDA,2025-02-21,0.021918,64.0,Call,57.9,67.0,67.45,1.0,1584.0,1.0000000000000003e-05,True,131.694397,4.23
61,NVDA,2025-02-21,0.021918,64.5,Call,49.75,66.45,67.15,5.0,1056.0,1.0000000000000003e-05,True,131.694397,4.23
62,NVDA,2025-02-21,0.021918,65.0,Call,64.31,66.0,66.7,1.0,1309.0,1.4375028125,True,131.694397,4.23
63,NVDA,2025-02-21,0.021918,65.5,Call,65.83,65.5,66.1,1.0,305.0,1.0000000000000003e-05,True,131.694397,4.23
64,NVDA,2025-02-21,0.021918,66.0,Call,47.6,65.0,65.55,9.0,936.0,1.0000000000000003e-05,True,131.694397,4.23
65,NVDA,2025-02-21,0.021918,66.5,Call,49.5,64.5,65.1,17.0,481.0,1.0000000000000003e-05,True,131.694397,4.23
66,NVDA,2025-02-21,0.021918,67.0,Call,56.0,63.95,64.6,1.0,1223.0,1.0000000000000003e-05,True,131.694397,4.23
67,NVDA,2025-02-21,0.021918,67.5,Call,60.48,63.6,64.25,10.0,682.0,1.6484392578125,True,131.694397,4.23
68,NVDA,2025-02-21,0.021918,68.0,Call,63.2,62.95,63.6,1.0,993.0,1.0000000000000003e-05,True,131.694397,4.23
69,NVDA,2025-02-21,0.021918,68.5,Call,54.7,62.5,63.2,8.0,898.0,1.3437532812499997,True,131.694397,4.23
70,NVDA,2025-02-21,0.021918,69.0,Call,65.0,62.05,62.55,2.0,1171.0,1.0000000000000003e-05,True,131.694397,4.23
71,NVDA,2025-02-21,0.021918,69.5,Call,57.55,61.4,62.05,380.0,781.0,1.0000000000000003e-05,True,131.694397,4.23
72,NVDA,2025-02-21,0.021918,70.0,Call,63.5,60.95,61.6,2.0,1736.0,1.0000000000000003e-05,True,131.694397,4.23
73,NVDA,2025-02-21,0.021918,70.5,Call,48.3,60.45,61.15,381.0,831.0,1.0000000000000003e-05,True,131.694397,4.23
74,NVDA,2025-02-21,0.021918,71.0,Call,47.8,60.05,60.65,196.0,746.0,1.0000000000000003e-05,True,131.694397,4.23
75,NVDA,2025-02-21,0.021918,71.5,Call,47.45,59.5,60.1,108.0,801.0,1.0000000000000003e-05,True,131.694397,4.23
76,NVDA,2025-02-21,0.021918,72.0,Call,55.25,59.0,59.55,58.0,468.0,1.0000000000000003e-05,True,131.694397,4.23
77,NVDA,2025-02-21,0.021918,72.5,Call,57.5,58.55,59.2,2.0,666.0,1.2343788281249999,True,131.694397,4.23
78,NVDA,2025-02-21,0.021918,73.0,Call,60.66,58.0,58.7,1.0,542.0,1.21875390625,True,131.694397,4.23
79,NVDA,2025-02-21,0.021918,73.5,Call,60.3,57.5,58.1,1.0,430.0,1.0000000000000003e-05,True,131.694397,4.23
80,NVDA,2025-02-21,0.021918,74.0,Call,55.66,57.0,57.6,30.0,627.0,1.0000000000000003e-05,True,131.694397,4.23
81,NVDA,2025-02-21,0.021918,74.5,Call,59.1,56.5,57.1,4.0,892.0,1.0000000000000003e-05,True,131.694397,4.23
82,NVDA,2025-02-21,0.021918,75.0,Call,58.52,56.1,56.65,14.0,1135.0,1.0000000000000003e-05,True,131.694397,4.23
83,NVDA,2025-02-21,0.021918,75.5,Call,53.75,55.5,56.15,84.0,1256.0,1.0000000000000003e-05,True,131.694397,4.23
84,NVDA,2025-02-21,0.021918,76.0,Call,46.75,55.0,55.6,27.0,384.0,1.0000000000000003e-05,True,131.694397,4.23
85,NVDA,2025-02-21,0.021918,76.5,Call,47.25,54.45,55.15,141.0,895.0,1.0000000000000003e-05,True,131.694397,4.23
86,NVDA,2025-02-21,0.021918,77.0,Call,57.35,54.05,54.65,1.0,615.0,1.0000000000000003e-05,True,131.694397,4.23
87,NVDA,2025-02-21,0.021918,77.5,Call,50.87,53.55,54.25,14.0,1503.0,1.3320345898437496,True,131.694397,4.23
88,NVDA,2025-02-21,0.021918,78.0,Call,55.7,53.05,53.7,1.0,4693.0,1.09375453125,True,131.694397,4.23
89,NVDA,2025-02-21,0.021918,78.5,Call,47.8,52.6,53.2,40.0,434.0,1.0781296093750001,True,131.694397,4.23
90,NVDA,2025-02-21,0.021918,79.0,Call,49.2,52.05,52.7,1.0,1454.0,1.0625046875000002,True,131.694397,4.23
91,NVDA,2025-02-21,0.021918,79.5,Call,49.75,51.5,52.15,6.0,898.0,1.0000000000000003e-05,True,131.694397,4.23
92,NVDA,2025-02-21,0.021918,80.0,Call,51.36,51.0,51.55,26.0,3286.0,1.0000000000000003e-05,True,131.694397,4.23
93,NVDA,2025-02-21,0.021918,81.0,Call,52.7,49.95,50.6,3.0,883.0,1.0000000000000003e-05,True,131.694397,4.23
94,NVDA,2025-02-21,0.021918,82.0,Call,49.9,49.3,49.5,25.0,919.0,1.0000000000000003e-05,True,131.694397,4.23
95,NVDA,2025-02-21,0.021918,83.0,Call,48.35,48.3,48.45,30.0,1206.0,1.0000000000000003e-05,True,131.694397,4.23
96,NVDA,2025-02-21,0.021918,84.0,Call,46.7,47.3,47.45,34.0,1037.0,1.0000000000000003e-05,True,131.694397,4.23
97,NVDA,2025-02-21,0.021918,85.0,Call,46.14,46.3,46.45,23.0,3912.0,1.0000000000000003e-05,True,131.694397,4.23
98,NVDA,2025-02-21,0.021918,86.0,Call,45.0,45.25,45.5,20.0,2631.0,1.0000000000000003e-05,True,131.694397,4.23
99,NVDA,2025-02-21,0.021918,87.0,Call,47.45,44.1,44.65,103.0,1216.0,1.0000000000000003e-05,True,131.694397,4.23
100,NVDA,2025-02-21,0.021918,88.0,Call,43.6,43.25,43.45,4.0,1812.0,1.0000000000000003e-05,True,131.694397,4.23
101,NVDA,2025-02-21,0.021918,89.0,Call,42.6,42.35,42.55,8.0,3271.0,1.0000000000000003e-05,True,131.694397,4.23
102,NVDA,2025-02-21,0.021918,90.0,Call,41.45,41.25,41.45,30.0,4584.0,1.0000000000000003e-05,True,131.694397,4.23
103,NVDA,2025-02-21,0.021918,91.0,Call,41.05,40.2,40.45,7.0,3976.0,1.0000000000000003e-05,True,131.694397,4.23
104,NVDA,2025-02-21,0.021918,92.0,Call,39.7,39.15,39.45,32.0,2628.0,1.0000000000000003e-05,True,131.694397,4.23
105,NVDA,2025-02-21,0.021918,93.0,Call,38.3,38.35,38.5,28.0,2187.0,1.0000000000000003e-05,True,131.694397,4.23
106,NVDA,2025-02-21,0.021918,94.0,Call,37.3,37.25,37.45,2.0,3762.0,1.0000000000000003e-05,True,131.694397,4.23
107,NVDA,2025-02-21,0.021918,95.0,Call,36.7,36.35,36.7,23.0,3664.0,0.70312796875,True,131.694397,4.23
108,NVDA,2025-02-21,0.021918,96.0,Call,35.35,35.25,35.45,4.0,1926.0,1.0000000000000003e-05,True,131.694397,4.23
109,NVDA,2025-02-21,0.021918,97.0,Call,34.2,34.25,34.45,4.0,1924.0,1.0000000000000003e-05,True,131.694397,4.23
110,NVDA,2025-02-21,0.021918,98.0,Call,33.95,33.3,33.5,4.0,1747.0,1.0000000000000003e-05,True,131.694397,4.23
111,NVDA,2025-02-21,0.021918,99.0,Call,32.8,32.3,32.45,4.0,3910.0,1.0000000000000003e-05,True,131.694397,4.23
112,NVDA,2025-02-21,0.021918,100.0,Call,31.15,31.35,31.5,138.0,68499.0,1.0000000000000003e-05,True,131.694397,4.23
113,NVDA,2025-02-21,0.021918,101.0,Call,29.95,30.35,30.5,9.0,1767.0,1.0000000000000003e-05,True,131.694397,4.23
114,NVDA,2025-02-21,0.021918,102.0,Call,28.9,29.4,29.7,45.0,2135.0,0.5625043750000001,True,131.694397,4.23
115,NVDA,2025-02-21,0.021918,103.0,Call,28.5,28.2,28.75,30.0,2127.0,0.6679720703125002,True,131.694397,4.23
116,NVDA,2025-02-21,0.021918,104.0,Call,26.75,27.4,27.6,39.0,4087.0,1.0000000000000003e-05,True,131.694397,4.23
117,NVDA,2025-02-21,0.021918,105.0,Call,26.13,26.35,26.5,149.0,9000.0,1.0000000000000003e-05,True,131.694397,4.23
118,NVDA,2025-02-21,0.021918,106.0,Call,24.75,25.35,25.5,7.0,2859.0,1.0000000000000003e-05,True,131.694397,4.23
119,NVDA,2025-02-21,0.021918,107.0,Call,24.25,24.35,24.55,18.0,1656.0,1.0000000000000003e-05,True,131.694397,4.23
120,NVDA,2025-02-21,0.021918,108.0,Call,22.8,23.35,23.55,86.0,43232.0,1.0000000000000003e-05,True,131.694397,4.23
121,NVDA,2025-02-21,0.021918,109.0,Call,22.65,22.4,22.55,12.0,2508.0,1.0000000000000003e-05,True,131.694397,4.23
122,NVDA,2025-02-21,0.021918,110.0,Call,21.5,21.35,21.6,388.0,22093.0,1.0000000000000003e-05,True,131.694397,4.23
123,NVDA,2025-02-21,0.021918,111.0,Call,19.8,20.35,20.55,106.0,2653.0,1.0000000000000003e-05,True,131.694397,4.23
124,NVDA,2025-02-21,0.021918,112.0,Call,19.05,19.45,19.55,141.0,4415.0,1.0000000000000003e-05,True,131.694397,4.23
125,NVDA,2025-02-21,0.021918,113.0,Call,18.25,18.6,18.7,132.0,3027.0,0.35156898437499995,True,131.694397,4.23
126,NVDA,2025-02-21,0.021918,114.0,Call,17.52,17.55,17.65,102.0,2890.0,1.0000000000000003e-05,True,131.694397,4.23
127,NVDA,2025-02-21,0.021918,115.0,Call,16.15,16.7,16.8,175.0,15363.0,0.43945873046875,True,131.694397,4.23
128,NVDA,2025-02-21,0.021918,116.0,Call,15.8,15.75,15.85,245.0,6434.0,0.446294599609375,True,131.694397,4.23
129,NVDA,2025-02-21,0.021918,117.0,Call,14.3,14.8,14.95,155.0,5182.0,0.46582565429687506,True,131.694397,4.23
130,NVDA,2025-02-21,0.021918,118.0,Call,13.81,13.9,14.0,226.0,7491.0,0.45752495605468757,True,131.694397,4.23
131,NVDA,2025-02-21,0.021918,119.0,Call,12.8,12.95,13.05,118.0,22799.0,0.4458063232421875,True,131.694397,4.23
132,NVDA,2025-02-21,0.021918,120.0,Call,11.96,12.05,12.15,1136.0,31325.0,0.4458063232421875,True,131.694397,4.23
133,NVDA,2025-02-21,0.021918,121.0,Call,11.2,11.2,11.3,325.0,7865.0,0.45215391601562505,True,131.694397,4.23
134,NVDA,2025-02-21,0.021918,122.0,Call,10.28,10.35,10.4,485.0,8521.0,0.44214425048828127,True,131.694397,4.23
135,NVDA,2025-02-21,0.021918,123.0,Call,9.46,9.45,9.55,548.0,7118.0,0.43848217773437503,True,131.694397,4.23
136,NVDA,2025-02-21,0.021918,124.0,Call,8.62,8.75,8.8,598.0,9197.0,0.4470270141601562,True,131.694397,4.23
137,NVDA,2025-02-21,0.021918,125.0,Call,8.0,7.9,8.0,2039.0,50984.0,0.44165597412109375,True,131.694397,4.23
138,NVDA,2025-02-21,0.021918,126.0,Call,7.05,7.15,7.2,509.0,11596.0,0.4321345849609375,True,131.694397,4.23
139,NVDA,2025-02-21,0.021918,127.0,Call,6.47,6.4,6.5,1799.0,38772.0,0.4321345849609375,True,131.694397,4.23
140,NVDA,2025-02-21,0.021918,128.0,Call,5.75,5.8,5.85,1474.0,13193.0,0.4335994140625,True,131.694397,4.23
141,NVDA,2025-02-21,0.021918,129.0,Call,5.2,5.15,5.2,2640.0,11408.0,0.4299373413085938,True,131.694397,4.23
142,NVDA,2025-02-21,0.021918,130.0,Call,4.55,4.55,4.6,13294.0,144020.0,0.4274959594726563,True,131.694397,4.23
143,NVDA,2025-02-21,0.021918,131.0,Call,4.0,4.0,4.05,5585.0,9837.0,0.4260311303710938,True,131.694397,4.23
144,NVDA,2025-02-21,0.021918,132.0,Call,3.5,3.45,3.5,8522.0,12256.0,0.41968353759765625,False,131.694397,4.23
145,NVDA,2025-02-21,0.021918,133.0,Call,3.05,3.0,3.05,4960.0,12986.0,0.41968353759765625,False,131.694397,4.23
146,NVDA,2025-02-21,0.021918,134.0,Call,2.61,2.61,2.63,6791.0,21232.0,0.4184628466796875,False,131.694397,4.23
147,NVDA,2025-02-21,0.021918,135.0,Call,2.23,2.25,2.27,59935.0,105646.0,0.41919526123046874,False,131.694397,4.23
148,NVDA,2025-02-21,0.021918,136.0,Call,1.92,1.9,1.92,3056.0,17656.0,0.4165097412109374,False,131.694397,4.23
149,NVDA,2025-02-21,0.021918,137.0,Call,1.63,1.6,1.61,3313.0,16592.0,0.4138242211914062,False,131.694397,4.23
150,NVDA,2025-02-21,0.021918,138.0,Call,1.37,1.36,1.38,2095.0,22502.0,0.41699801757812494,False,131.694397,4.23
151,NVDA,2025-02-21,0.021918,139.0,Call,1.15,1.15,1.17,1293.0,13149.0,0.418951123046875,False,131.694397,4.23
152,NVDA,2025-02-21,0.021918,140.0,Call,0.96,0.95,0.97,22016.0,158517.0,0.41797457031249996,False,131.694397,4.23
153,NVDA,2025-02-21,0.021918,141.0,Call,0.81,0.8,0.82,932.0,16340.0,0.42090422851562503,False,131.694397,4.23
154,NVDA,2025-02-21,0.021918,142.0,Call,0.68,0.68,0.69,1140.0,18293.0,0.4233456103515625,False,131.694397,4.23
155,NVDA,2025-02-21,0.021918,143.0,Call,0.57,0.56,0.58,1194.0,19229.0,0.42627526855468756,False,131.694397,4.23
156,NVDA,2025-02-21,0.021918,144.0,Call,0.48,0.47,0.49,1283.0,16606.0,0.43018147949218755,False,131.694397,4.23
157,NVDA,2025-02-21,0.021918,145.0,Call,0.4,0.4,0.41,9633.0,51884.0,0.432622861328125,False,131.694397,4.23
158,NVDA,2025-02-21,0.021918,146.0,Call,0.35,0.34,0.35,4894.0,16358.0,0.4379939013671875,False,131.694397,4.23
159,NVDA,2025-02-21,0.021918,147.0,Call,0.3,0.29,0.3,420.0,13207.0,0.44336494140625,False,131.694397,4.23
160,NVDA,2025-02-21,0.021918,148.0,Call,0.25,0.25,0.26,19001.0,61654.0,0.4497125341796875,False,131.694397,4.23
161,NVDA,2025-02-21,0.021918,149.0,Call,0.22,0.22,0.23,638.0,12631.0,0.4580132324218751,False,131.694397,4.23
162,NVDA,2025-02-21,0.021918,150.0,Call,0.19,0.19,0.2,14121.0,107922.0,0.463872548828125,False,131.694397,4.23
163,NVDA,2025-02-21,0.021918,151.0,Call,0.17,0.17,0.18,159.0,8284.0,0.47363807617187503,False,131.694397,4.23
164,NVDA,2025-02-21,0.021918,152.0,Call,0.16,0.15,0.16,186.0,10365.0,0.4804739453125,False,131.694397,4.23
165,NVDA,2025-02-21,0.021918,152.5,Call,0.14,0.14,0.15,20.0,2808.0,0.48438015625,False,131.694397,4.23
166,NVDA,2025-02-21,0.021918,153.0,Call,0.14,0.13,0.14,54.0,7471.0,0.48730981445312505,False,131.694397,4.23
167,NVDA,2025-02-21,0.021918,154.0,Call,0.12,0.12,0.13,107.0,6262.0,0.49805189453125004,False,131.694397,4.23
168,NVDA,2025-02-21,0.021918,155.0,Call,0.11,0.11,0.12,794.0,37423.0,0.5039112109375,False,131.694397,4.23
169,NVDA,2025-02-21,0.021918,156.0,Call,0.1,0.09,0.1,18.0,10853.0,0.50586431640625,False,131.694397,4.23
170,NVDA,2025-02-21,0.021918,157.0,Call,0.1,0.09,0.1,16.0,8174.0,0.5214891601562499,False,131.694397,4.23
171,NVDA,2025-02-21,0.021918,157.5,Call,0.08,0.08,0.09,33.0,10635.0,0.5195360546875,False,131.694397,4.23
172,NVDA,2025-02-21,0.021918,158.0,Call,0.09,0.08,0.09,368.0,16918.0,0.5273484765625001,False,131.694397,4.23
173,NVDA,2025-02-21,0.021918,159.0,Call,0.07,0.07,0.08,62.0,17115.0,0.53320779296875,False,131.694397,4.23
174,NVDA,2025-02-21,0.021918,160.0,Call,0.06,0.06,0.07,2482.0,120646.0,0.5371140039062501,False,131.694397,4.23
175,NVDA,2025-02-21,0.021918,161.0,Call,0.06,0.06,0.07,372.0,36033.0,0.5507857421875001,False,131.694397,4.23
176,NVDA,2025-02-21,0.021918,162.0,Call,0.06,0.05,0.06,109.0,34700.0,0.5546919531250001,False,131.694397,4.23
177,NVDA,2025-02-21,0.021918,162.5,Call,0.05,0.05,0.06,8.0,1180.0,0.56055126953125,False,131.694397,4.23
178,NVDA,2025-02-21,0.021918,163.0,Call,0.05,0.05,0.06,7.0,12526.0,0.5664105859375,False,131.694397,4.23
179,NVDA,2025-02-21,0.021918,164.0,Call,0.05,0.04,0.05,12.0,21797.0,0.5664105859375,False,131.694397,4.23
180,NVDA,2025-02-21,0.021918,165.0,Call,0.05,0.04,0.05,568.0,73158.0,0.5800823242187501,False,131.694397,4.23
181,NVDA,2025-02-21,0.021918,166.0,Call,0.05,0.04,0.05,53.0,13379.0,0.5937540625000001,False,131.694397,4.23
182,NVDA,2025-02-21,0.021918,167.0,Call,0.04,0.03,0.04,2.0,3337.0,0.5898478515625001,False,131.694397,4.23
183,NVDA,2025-02-21,0.021918,168.0,Call,0.03,0.03,0.04,5.0,7950.0,0.6015664843750002,False,131.694397,4.23
184,NVDA,2025-02-21,0.021918,169.0,Call,0.03,0.03,0.04,5.0,3802.0,0.6132851171875001,False,131.694397,4.23
185,NVDA,2025-02-21,0.021918,170.0,Call,0.03,0.02,0.03,225.0,37463.0,0.6015664843750002,False,131.694397,4.23
186,NVDA,2025-02-21,0.021918,171.0,Call,0.02,0.02,0.03,25.0,6482.0,0.6171913281250001,False,131.694397,4.23
187,NVDA,2025-02-21,0.021918,172.0,Call,0.02,0.02,0.03,18.0,5945.0,0.6250037500000001,False,131.694397,4.23
188,NVDA,2025-02-21,0.021918,173.0,Call,0.03,0.02,0.03,50.0,9498.0,0.64062859375,False,131.694397,4.23
189,NVDA,2025-02-21,0.021918,174.0,Call,0.03,0.02,0.03,1.0,4795.0,0.648441015625,False,131.694397,4.23
190,NVDA,2025-02-21,0.021918,175.0,Call,0.02,0.02,0.03,51.0,13002.0,0.6640658593750002,False,131.694397,4.23
191,NVDA,2025-02-21,0.021918,176.0,Call,0.02,0.01,0.02,22.0,2051.0,0.64062859375,False,131.694397,4.23
192,NVDA,2025-02-21,0.021918,177.0,Call,0.02,0.01,0.02,28.0,1812.0,0.648441015625,False,131.694397,4.23
193,NVDA,2025-02-21,0.021918,178.0,Call,0.02,0.01,0.02,1.0,4742.0,0.6640658593750002,False,131.694397,4.23
194,NVDA,2025-02-21,0.021918,179.0,Call,0.02,0.01,0.02,100.0,6208.0,0.6718782812500002,False,131.694397,4.23
195,NVDA,2025-02-21,0.021918,180.0,Call,0.02,0.01,0.02,19.0,29225.0,0.6875031250000001,False,131.694397,4.23
196,NVDA,2025-02-21,0.021918,181.0,Call,0.02,0.01,0.02,262.0,2164.0,0.6953155468750001,False,131.694397,4.23
197,NVDA,2025-02-21,0.021918,182.0,Call,0.02,0.01,0.02,160.0,4876.0,0.70312796875,False,131.694397,4.23
198,NVDA,2025-02-21,0.021918,183.0,Call,0.01,0.01,0.02,1.0,1193.0,0.7187528125,False,131.694397,4.23
199,NVDA,2025-02-21,0.021918,184.0,Call,0.01,0.01,0.02,50.0,1800.0,0.726565234375,False,131.694397,4.23
200,NVDA,2025-02-21,0.021918,185.0,Call,0.01,0.0,0.01,43.0,20220.0,0.6562534375000001,False,131.694397,4.23
201,NVDA,2025-02-21,0.021918,186.0,Call,0.01,0.0,0.01,2000.0,2082.0,0.6718782812500002,False,131.694397,4.23
202,NVDA,2025-02-21,0.021918,187.0,Call,0.01,0.0,0.01,380.0,1066.0,0.6875031250000001,False,131.694397,4.23
