Ticker,Expiration,TimeToMaturity,Strike,OptionType,LastPrice,Bid,Ask,ImpliedVolatility,BisectionIV,BisectionTime,Bs_price,Binom_price,American_binom_price,Binom_bisection_iv, Trinom_bisection_iv,InTheMoney
^VIX,2025-02-19,0.013699,55,Call,0.02,0,0.02,3.25,0.0001,0.000383,0,0,0,0.0001,0.0001,False
^VIX,2025-02-19,0.013699,60,Call,0.02,0.01,0.02,3.625,0.0001,0.00038,0,0,0,0.0001,0.0001,False
^VIX,2025-02-19,0.013699,65,Call,0.03,0,0.03,3.78125,0.0001,0.000382,0,0,0,0.0001,0.0001,False
^VIX,2025-02-19,0.013699,70,Call,0.02,0.01,0.02,3.9375,0.0001,0.000383,0,0,0,0.0001,0.0001,False
^VIX,2025-02-19,0.013699,75,Call,0.03,0,0.03,4.09375,0.0001,0.000386,0,0,0,0.0001,0.0001,False
^VIX,2025-02-19,0.013699,80,Call,0.02,0,0.03,4.25,0.0001,0.000382,0,0,0,0.0001,0.0001,False
^VIX,2025-02-19,0.013699,85,Call,0.02,0,0.02,4.1875,0.0001,0.000382,0,0,0,0.0001,0.0001,False
^VIX,2025-02-19,0.013699,90,Call,0.02,0,0.03,4.5,0.0001,0.000385,0,0,0,0.0001,0.0001,False
^VIX,2025-02-19,0.013699,95,Call,0.01,0,0.03,4.625,0.0001,0.000398,0,0,0,0.0001,0.0001,False
^VIX,2025-02-19,0.013699,100,Call,0.01,0,0.03,4.6875,0.0001,0.000385,0,0,0,0.0001,0.0001,False
^VIX,2025-02-19,0.013699,110,Call,0.01,0,0.02,4.75,0.0001,0.000395,0,0,0,0.0001,0.0001,False
^VIX,2025-02-19,0.013699,120,Call,0.02,0,0.02,4.875,0.0001,0.000398,0,0,0,0.0001,0.0001,False
^VIX,2025-02-19,0.013699,130,Call,0.01,0,0.02,5.0625,0.0001,0.000417,0,0,0,0.0001,0.0001,False
^VIX,2025-02-19,0.013699,140,Call,0.01,0,0.02,5.25,0.0001,0.000392,0,0,0,0.0001,0.0001,False
^VIX,2025-02-19,0.013699,150,Call,0.01,0,0.02,5.375,0.0001,0.00038,0,0,0,0.0001,0.0001,False
^VIX,2025-02-19,0.013699,160,Call,0.01,0,0.02,5.5,0.0001,0.000379,0,0,0,0.0001,0.0001,False
^VIX,2025-02-19,0.013699,170,Call,0.02,0,0.02,5.625,0.0001,0.000383,0,0,0,0.0001,0.0001,False
^VIX,2025-02-19,0.013699,180,Call,0.02,0,0.02,5.6875,0.0001,0.000381,0,0,0,0.0001,0.0001,False
^VIX,2025-02-19,0.013699,185,Call,0.01,0,0.02,5.75,0.0001,0.000377,0,0,0,0.0001,0.0001,False
^VIX,2025-02-19,0.013699,190,Call,0.06,0,0,0.500005,0.0001,0.000379,0,0,0,0.0001,0.0001,False
^VIX,2025-02-19,0.013699,195,Call,0.1,0,0.03,6.0625,0.0001,0.000377,0,0,0,0.0001,0.0001,False
^VIX,2025-02-19,0.013699,200,Call,0.01,0,0.01,5.625,0.0001,0.000409,0,0,0,0.0001,0.0001,False
^VIX,2025-02-19,0.013699,9,Put,0.01,0,0.01,1.5625,2.00714,0.002489,0.010003,0,0,2.01016,2.00833,False
^VIX,2025-02-19,0.013699,10,Put,0.01,0,0.01,1.25,1.65088,0.002679,0.0100013,0,0,1.65456,1.6501,False
^VIX,2025-02-19,0.013699,10.5,Put,0.01,0,0.01,1.125,1.48458,0.002439,0.0100043,0,0,1.4865,1.48506,False
^VIX,2025-02-19,0.013699,11,Put,0.01,0,0.01,1.00001,1.32469,0.002618,0.00999812,0,0,1.32573,1.32524,False
^VIX,2025-02-19,0.013699,11.5,Put,0.01,0,0.01,0.906251,1.17072,0.002818,0.0100009,0,0,1.17262,1.17005,False
^VIX,2025-02-19,0.013699,12,Put,0.01,0,0.01,0.781252,1.02168,0.002758,0.0100006,0,0,1.02392,1.02155,False
^VIX,2025-02-19,0.013699,12.5,Put,0.01,0,0.01,0.656253,0.876848,0.00266,0.0100008,0,0,0.877238,0.8771,False
^VIX,2025-02-19,0.013699,13,Put,0.01,0,0.01,0.562504,0.735404,0.002754,0.0100012,0,0,0.736571,0.735038,False
^VIX,2025-02-19,0.013699,13.5,Put,0.01,0,0.01,0.500005,0.596397,0.002895,0.0100011,0,0,0.596661,0.596329,False
^VIX,2025-02-19,0.013699,14,Put,0.01,0,0.01,0.390631,0.457848,0.001965,0.00990903,0,0,0.459542,0.459073,False
^VIX,2025-02-19,0.013699,14.5,Put,0.01,0,0.01,0.265632,0.319969,0.002887,0.0100008,0,0,0.32061,0.319997,False
^VIX,2025-02-19,0.013699,15,Put,0.04,0.03,0.05,0.238289,0.261606,0.002867,0.0400019,0,0,0.261639,0.261709,False
^VIX,2025-02-19,0.013699,15.5,Put,0.1,0.1,0.12,0.109384,0.121754,0.002294,0.11,0,0,0.121619,0.121791,True
^VIX,2025-02-19,0.013699,16,Put,0.3,0.26,0.3,1e-05,0.0001,0.000322,0.540768,0,0,0.0001,0.0001808,True
^VIX,2025-02-19,0.013699,16.5,Put,0.63,0.56,0.6,1e-05,0.0001,0.000302,1.04048,0,0,0.0001,0.0001808,True
^VIX,2025-02-19,0.013699,17,Put,0.98,0.92,0.98,1e-05,0.0001,0.000288,1.54019,0,0,0.0001,0.0001808,True
^VIX,2025-02-19,0.013699,17.5,Put,1.42,1.33,1.38,1e-05,0.0001,0.000378,2.0399,0,0,0.0001,0.0001808,True
^VIX,2025-02-19,0.013699,18,Put,1.84,1.76,1.82,1e-05,0.0001,0.000348,2.53961,0,0,0.0001,0.0001808,True
^VIX,2025-02-19,0.013699,18.5,Put,2.27,2.18,2.24,1e-05,0.0001,0.000394,3.03933,0,0,0.0001,0.0001808,True
^VIX,2025-02-19,0.013699,19,Put,2.73,2.67,2.72,1e-05,0.0001,0.000359,3.53904,0,0,0.0001,0.000185481,True
^VIX,2025-02-19,0.013699,19.5,Put,2.87,3.1,3.2,1e-05,0.0001,0.000356,4.03875,0,0,0.0001,0.000176742,True
^VIX,2025-02-19,0.013699,20,Put,3.7,3.55,3.65,1e-05,0.0001,0.000362,4.53846,0,0,0.0001,0.0001808,True
^VIX,2025-02-19,0.013699,20.5,Put,4,4.05,4.15,1e-05,0.0001,0.000356,5.03817,0,0,0.0001,0.000211302,True
^VIX,2025-02-19,0.013699,21,Put,4.65,4.55,4.65,1e-05,0.0001,0.000431,5.53788,0,0,0.0001,0.000180801,True
^VIX,2025-02-19,0.013699,22,Put,5.6,5.55,5.65,1e-05,0.0001,0.000405,6.53731,0,0,0.0001,0.0001808,True
^VIX,2025-02-19,0.013699,22.5,Put,5.85,6,6.1,1e-05,0.0001,0.000387,7.03702,0,0,0.0001,0.000180801,True
^VIX,2025-02-19,0.013699,23,Put,6.6,6.5,6.6,1e-05,0.0001,0.000399,7.53673,0,0,0.0001,0.000227971,True
^VIX,2025-02-19,0.013699,23.5,Put,6.55,6.95,7.1,1e-05,0.0001,0.00038,8.03644,0,0,0.0001,0.000208763,True
^VIX,2025-02-19,0.013699,24,Put,7.55,7.45,7.55,1e-05,0.0001,0.000383,8.53615,0,0,0.0001,0.000150717,True
^VIX,2025-02-19,0.013699,24.5,Put,8,7.95,8.05,1e-05,0.0001,0.000382,9.03586,0,0,0.0001,0.000172089,True
^VIX,2025-02-19,0.013699,25,Put,8.2,8.45,8.55,1e-05,0.0001,0.000385,9.53558,0,0,0.0001,0.000176738,True
^VIX,2025-02-19,0.013699,26,Put,9.65,9.5,9.6,1e-05,0.0001,0.00038,10.535,0,0,0.0001,0.000185322,True
^VIX,2025-02-19,0.013699,27,Put,10.3,10.45,10.55,1e-05,0.0001,0.00038,11.5344,0,0,0.0001,0.000150099,True
^VIX,2025-02-19,0.013699,28,Put,11.2,11.45,11.55,1e-05,0.0001,0.000384,12.5338,0,0,0.0001,0.000179286,True
^VIX,2025-02-19,0.013699,29,Put,12.36,12.4,12.55,1e-05,0.0001,0.000379,13.5333,0,0,0.0001,0.000149043,True
^VIX,2025-02-19,0.013699,30,Put,13.43,13.45,13.55,1e-05,0.0001,0.00038,14.5327,0,0,0.0001,0.000211335,True
^VIX,2025-02-19,0.013699,31,Put,14.45,14.45,14.55,1e-05,0.0001,0.000382,15.5321,0,0,0.0001,0.000180801,True
^VIX,2025-02-19,0.013699,32,Put,15.3,15.4,15.5,1e-05,0.0001,0.00038,16.5315,0,0,0.0001,0.00018012,True
^VIX,2025-02-19,0.013699,33,Put,16.3,16.4,16.5,1e-05,0.0001,0.000381,17.531,0,0,0.0001,0.00011407,True
^VIX,2025-02-19,0.013699,34,Put,17.5,17.45,17.55,1e-05,0.0001,0.000383,18.5304,0,0,0.0001,0.000228247,True
^VIX,2025-02-19,0.013699,35,Put,18.5,18.45,18.55,1e-05,0.0001,0.00038,19.5298,0,0,0.0001,0.000193857,True
^VIX,2025-02-19,0.013699,36,Put,19.45,19.45,19.55,1e-05,0.0001,0.00041,20.5292,0,0,0.0001,0.00019364,True
^VIX,2025-02-19,0.013699,37,Put,20.2,20.4,20.5,1e-05,0.0001,0.000374,21.5287,0,0,0.0001,0.000195978,True
^VIX,2025-02-19,0.013699,38,Put,21.15,21.4,21.5,1e-05,0.0001,0.000379,22.5281,0,0,0.0001,0.000112962,True
^VIX,2025-02-19,0.013699,39,Put,22.75,22.45,22.55,1e-05,0.0001,0.00038,23.5275,0,0,0.0001,0.000193299,True
^VIX,2025-02-19,0.013699,40,Put,22.75,23.4,23.5,1e-05,0.0001,0.000376,24.5269,0,0,0.0001,0.000121803,True
^VIX,2025-02-19,0.013699,42.5,Put,25.9,25.9,26,1e-05,0.0001,0.000435,27.0255,0,0,0.0001,0.000113645,True
^VIX,2025-02-19,0.013699,45,Put,28.3,28.4,28.5,1e-05,0.0001,0.000397,29.524,0,0,0.0001,0.000114053,True
^VIX,2025-02-19,0.013699,47.5,Put,30.85,30.95,31,1e-05,0.0001,0.000382,32.0226,0,0,0.0001,0.000193173,True
^VIX,2025-02-19,0.013699,50,Put,33.15,33.4,33.5,1e-05,0.0001,0.000383,34.5212,0,0,0.0001,0.000113602,True
^VIX,2025-02-19,0.013699,55,Put,38.35,38.4,38.5,1e-05,0.0001,0.00038,39.5183,0,0,0.0001,0.000102125,True
^VIX,2025-02-19,0.013699,60,Put,42.8,43.35,43.45,1e-05,0.0001,0.000379,44.5154,0,0,0.0001,0.000225669,True
^VIX,2025-02-19,0.013699,65,Put,48.37,48.35,48.45,1e-05,0.0001,0.000383,49.5125,0,0,0.0001,0.000113709,True
^VIX,2025-02-19,0.013699,70,Put,52.31,53.4,53.5,1e-05,0.0001,0.000381,54.5096,0,0,0.0001,0.000112469,True
^VIX,2025-02-19,0.013699,75,Put,58.35,58.35,58.45,1e-05,0.0001,0.000393,59.5067,0,0,0.0001,0.000101784,True
^VIX,2025-02-19,0.013699,80,Put,63,63.35,63.45,1e-05,0.0001,0.000381,64.5038,0,0,0.0001,0.000201279,True
^VIX,2025-02-19,0.013699,85,Put,68.05,68.35,68.45,1e-05,0.0001,0.000383,69.501,0,0,0.0001,0.000191993,True
^VIX,2025-02-19,0.013699,95,Put,77.6,78.35,78.45,1e-05,0.0001,0.000382,79.4952,0,0,0.0001,0.000219055,True
^VIX,2025-02-19,0.013699,100,Put,83.3,83.35,83.45,1e-05,0.0001,0.000383,84.4923,0,0,0.0001,0.000215005,True
^VIX,2025-02-19,0.013699,110,Put,92.6,93.3,93.4,1e-05,0.0001,0.000409,94.4865,0,0,0.0001,0.000206113,True
^VIX,2025-02-19,0.013699,120,Put,102.2,103.35,103.45,1e-05,0.0001,0.000396,104.481,0,0,0.0001,0.000195452,True
^VIX,2025-02-19,0.013699,130,Put,113.07,113.35,113.45,1e-05,0.0001,0.000388,114.475,0,0,0.0001,0.0001865,True
^VIX,2025-02-19,0.013699,140,Put,123.08,123.35,123.45,1e-05,0.0001,0.000377,124.469,0,0,0.0001,0.000202236,True
^VIX,2025-02-19,0.013699,150,Put,132.35,133.3,133.45,1e-05,0.0001,0.000413,134.463,0,0,0.0001,0.0001,True
^VIX,2025-02-19,0.013699,180,Put,161.38,161.45,161.75,1e-05,0.0001,0.000381,164.446,0,0,0.0001,0.000162307,True
^VIX,2025-02-19,0.013699,195,Put,171.94,172.2,172.5,1e-05,0.0001,0.000382,179.437,0,0,0.0001,0.000171201,True
^VIX,2025-02-19,0.013699,200,Put,183,183.2,183.45,1e-05,0.0001,0.000387,184.435,0,0,0.0001,0.000168547,True
^VIX,2025-03-18,0.087671,10,Call,7.4,7.25,7.5,2.75684,2.82466,0.002786,7.375,0,0,2.81919,2.82428,True
^VIX,2025-03-18,0.087671,10.5,Call,6.99,6.75,7,2.57129,2.63335,0.0031,6.875,0,0,2.628,2.63589,True
^VIX,2025-03-18,0.087671,11,Call,6.5,6.3,6.5,2.41309,2.47063,0.002828,6.4,0,0,2.46717,2.47063,True
^VIX,2025-03-18,0.087671,11.5,Call,5.8,5.85,5.95,2.24317,2.29548,0.002893,5.9,0,0,2.29574,2.29408,True
^VIX,2025-03-18,0.087671,12,Call,5.3,5.35,5.45,2.08008,2.12707,0.002942,5.4,0,0,2.12599,2.12655,True
^VIX,2025-03-18,0.087671,12.5,Call,4.95,4.85,4.95,1.92188,1.96429,0.002754,4.9,0,0,1.96137,1.96634,True
^VIX,2025-03-18,0.087671,13,Call,4.45,4.4,4.5,1.79981,1.83885,0.002528,4.45,0,0,1.83734,1.83781,True
^VIX,2025-03-18,0.087671,13.5,Call,3.95,3.9,4,1.64844,1.68301,0.002341,3.95,0,0,1.68345,1.68303,True
^VIX,2025-03-18,0.087671,14,Call,3.5,3.5,3.55,1.54297,1.57526,0.002287,3.525,0,0,1.57303,1.57486,True
^VIX,2025-03-18,0.087671,14.5,Call,3.05,3.05,3.15,1.43653,1.46581,0.002476,3.1,0,0,1.46698,1.46593,True
^VIX,2025-03-18,0.087671,15,Call,2.72,2.7,2.75,1.3545,1.38235,0.002599,2.725,0,0,1.38046,1.38157,True
^VIX,2025-03-18,0.087671,16,Call,2.19,2.18,2.2,1.29102,1.3178,0.002648,2.19,0,0,1.31626,1.3175,False
^VIX,2025-03-18,0.087671,17,Call,1.82,1.8,1.83,1.28223,1.30988,0.002522,1.815,0,0,1.30892,1.31142,False
^VIX,2025-03-18,0.087671,18,Call,1.55,1.53,1.57,1.30274,1.33257,0.002187,1.54999,0,0,1.33161,1.33291,False
^VIX,2025-03-18,0.087671,19,Call,1.36,1.34,1.38,1.34082,1.37216,0.002977,1.36,0,0,1.37059,1.37256,False
^VIX,2025-03-18,0.087671,20,Call,1.23,1.2,1.23,1.38379,1.41741,0.003021,1.215,0,0,1.41605,1.41902,False
^VIX,2025-03-18,0.087671,21,Call,1.08,1.08,1.1,1.42285,1.45795,0.003123,1.09,0,0,1.45965,1.45803,False
^VIX,2025-03-18,0.087671,22,Call,0.97,0.96,0.99,1.45313,1.49036,0.003123,0.974999,0,0,1.48909,1.48944,False
^VIX,2025-03-18,0.087671,23,Call,0.9,0.89,0.91,1.49805,1.53672,0.003054,0.900001,0,0,1.53671,1.53731,False
^VIX,2025-03-18,0.087671,24,Call,0.82,0.82,0.84,1.53711,1.57681,0.003052,0.830008,0,0,1.57564,1.57628,False
^VIX,2025-03-18,0.087671,25,Call,0.76,0.74,0.78,1.56641,1.60811,0.003612,0.760001,0,0,1.6087,1.60788,False
^VIX,2025-03-18,0.087671,26,Call,0.71,0.69,0.73,1.60352,1.64646,0.003391,0.710001,0,0,1.64498,1.64598,False
^VIX,2025-03-18,0.087671,27,Call,0.66,0.64,0.68,1.63477,1.67827,0.003414,0.66,0,0,1.67993,1.67864,False
^VIX,2025-03-18,0.087671,28,Call,0.62,0.6,0.64,1.66797,1.7122,0.003352,0.619999,0,0,1.71158,1.71119,False
^VIX,2025-03-18,0.087671,29,Call,0.6,0.56,0.6,1.69531,1.7409,0.002954,0.579994,0,0,1.73982,1.74261,False
^VIX,2025-03-18,0.087671,30,Call,0.54,0.54,0.56,1.72656,1.77363,0.00322,0.550001,0,0,1.77543,1.773,False
^VIX,2025-03-18,0.087671,31,Call,0.52,0.5,0.53,1.75,1.7976,0.003134,0.515003,0,0,1.79755,1.79688,False
^VIX,2025-03-18,0.087671,32,Call,0.5,0.48,0.51,1.7832,1.83184,0.003421,0.495001,0,0,1.8306,1.83346,False
^VIX,2025-03-18,0.087671,33,Call,0.46,0.44,0.48,1.79883,1.84796,0.003303,0.46,0,0,1.84839,1.84727,False
^VIX,2025-03-18,0.087671,34,Call,0.45,0.42,0.45,1.82031,1.8705,0.003191,0.434997,0,0,1.87317,1.86953,False
^VIX,2025-03-18,0.087671,35,Call,0.42,0.4,0.42,1.83984,1.88984,0.003195,0.410002,0,0,1.88943,1.89115,False
^VIX,2025-03-18,0.087671,36,Call,0.43,0.38,0.41,1.86524,1.91737,0.003461,0.394999,0,0,1.91638,1.91788,False
^VIX,2025-03-18,0.087671,37,Call,0.44,0.36,0.39,1.88477,1.93682,0.002719,0.375009,0,0,1.9371,1.93568,False
^VIX,2025-03-18,0.087671,38,Call,0.38,0.34,0.38,1.90625,1.95972,0.003316,0.36,0,0,1.96271,1.95885,False
^VIX,2025-03-18,0.087671,39,Call,0.34,0.33,0.36,1.92578,1.98052,0.003152,0.344998,0,0,1.9822,1.98142,False
^VIX,2025-03-18,0.087671,40,Call,0.33,0.32,0.35,1.95117,2.00567,0.003309,0.335001,0,0,2.00562,2.00727,False
^VIX,2025-03-18,0.087671,42.5,Call,0.3,0.28,0.31,1.98438,2.04095,0.002986,0.294996,0,0,2.04241,2.04009,False
^VIX,2025-03-18,0.087671,45,Call,0.28,0.25,0.28,2.02149,2.07869,0.003329,0.265,0,0,2.07944,2.0791,False
^VIX,2025-03-18,0.087671,47.5,Call,0.22,0.23,0.26,2.06446,2.12262,0.003274,0.244999,0,0,2.12256,2.1214,False
^VIX,2025-03-18,0.087671,50,Call,0.25,0.22,0.24,2.10938,2.16768,0.002655,0.229974,0,0,2.17102,2.16929,False
^VIX,2025-03-18,0.087671,55,Call,0.18,0.18,0.21,2.16797,2.23085,0.003388,0.195001,0,0,2.231,2.23,False
^VIX,2025-03-18,0.087671,60,Call,0.17,0.15,0.18,2.21875,2.28068,0.003109,0.164998,0,0,2.28351,2.27945,False
^VIX,2025-03-18,0.087671,65,Call,0.16,0.14,0.16,2.28125,2.34611,0.00318,0.149999,0,0,2.34687,2.34707,False
^VIX,2025-03-18,0.087671,70,Call,0.14,0.12,0.15,2.33204,2.399,0.003215,0.135,0,0,2.40566,2.39792,False
^VIX,2025-03-18,0.087671,75,Call,0.13,0.11,0.14,2.38282,2.45443,0.003043,0.125001,0,0,2.45607,2.45392,False
^VIX,2025-03-18,0.087671,80,Call,0.1,0.1,0.13,2.42969,2.5012,0.002789,0.114997,0,0,2.50303,2.50248,False
^VIX,2025-03-18,0.087671,85,Call,0.09,0.09,0.12,2.46875,2.54,0.002928,0.105003,0,0,2.5472,2.5384,False
^VIX,2025-03-18,0.087671,90,Call,0.08,0.08,0.11,2.5,2.57112,0.003151,0.0949996,0,0,2.57353,2.57232,False
^VIX,2025-03-18,0.087671,95,Call,0.11,0.08,0.1,2.53907,2.61362,0.003245,0.0899996,0,0,2.61547,2.61445,False
^VIX,2025-03-18,0.087671,100,Call,0.09,0.07,0.09,2.55469,2.63148,0.003053,0.080001,0,0,2.63758,2.62991,False
^VIX,2025-03-18,0.087671,110,Call,0.07,0.06,0.08,2.61719,2.6917,0.003186,0.0700005,0,0,2.69496,2.69345,False
^VIX,2025-03-18,0.087671,120,Call,0.09,0.05,0.07,2.65625,2.73527,0.002946,0.0600013,0,0,2.74117,2.73403,False
^VIX,2025-03-18,0.087671,130,Call,0.05,0.04,0.06,2.6875,2.76237,0.00288,0.0500018,0,0,2.76627,2.76199,False
^VIX,2025-03-18,0.087671,140,Call,0.05,0.03,0.06,2.72657,2.80622,0.002893,0.0449997,0,0,2.81078,2.80495,False
^VIX,2025-03-18,0.087671,150,Call,0.05,0.03,0.05,2.76563,2.84058,0.003016,0.0400004,0,0,2.8508,2.84334,False
^VIX,2025-03-18,0.087671,160,Call,0.04,0.02,0.05,2.78125,2.86558,0.003098,0.0350006,0,0,2.87001,2.86381,False
^VIX,2025-03-18,0.087671,170,Call,0.05,0.02,0.04,2.79688,2.88083,0.002688,0.0299982,0,0,2.8881,2.88306,False
^VIX,2025-03-18,0.087671,180,Call,0.04,0.01,0.04,2.8125,2.88556,0.002319,0.0250165,0,0,2.89247,2.88369,False
